JPM,J P Morgan Chase & Co,20150710,What to Watch in the Week Ahead and on Monday  July 13 ,The stock market this quarter doesn't get its usual one-week on-ramp to earnings season  instead getting hit with JPMorgan  Wells Fargo  Intel  Netflix  Google  General Electric Co and Honeywell  all in one week. Add in the political yelling that has become the semi-annual Federal Reserve Chair Janet Yellen's testimony and the ongoing craziness that is Greece's potential exit from the euro zone - to say nothing of China's turmoil - and it should be a lively week for markets  and one that will li,normal
JPM,J P Morgan Chase & Co,20150710,U.S. banks may start readying for harder times in loan books ,NEW YORK U.S. banks may start preparing for higher loan losses in the coming quarters  after plunging oil prices have made oil producers more likely to default on loans  analysts said.,normal
JPM,J P Morgan Chase & Co,20150710,U.S. banks may start readying for harder times in loan books -analysts ,NEW YORK  July 10 U.S. banks may start preparing for higher loan losses in the coming quarters  after plunging oil prices have made oil producers more likely to default on loans  analysts said.,normal
JPM,J P Morgan Chase & Co,20150709,Ex-accounting executive avoids prison in Madoff fraud case ,NEW YORK A former associate of Bernard Madoff avoided prison on Thursday for his role in perpetuating the fraudster’s massive Ponzi scheme because of his extensive cooperation with prosecutors.,normal
JPM,J P Morgan Chase & Co,20150709,Ex-accounting executive avoids prison in Madoff fraud case ,NEW YORK  July 9 A former associate of Bernard Madoff avoided prison on Thursday for his role in perpetuating the fraudster's massive Ponzi scheme because of his extensive cooperation with prosecutors.,normal
JPM,J P Morgan Chase & Co,20150708,JPM to reform credit card collection in settlement with U.S.  states ,JPMorgan Chase & Co  will pay $136 million and reform its credit card debt collection practices as part of a joint state-federal settlement of a probe that found it had acted illegally  U.S. authorities said on Wednesday.,topStory
JPM,J P Morgan Chase & Co,20150708,JPMorgan to pay $136 mln over credit card collection practices ,July 8 JPMorgan Chase & Co has agreed to pay $136  million to settle with U.S. state and federal authorities for credit card collection practices and bad debt sales  New York Attorney General Eric Schneiderman said on Wednesday.,normal
JPM,J P Morgan Chase & Co,20150708,Exclusive: JPMorgan to pay over $125 million to settle U.S. credit card debt probes ,NEW YORK JPMorgan Chase & Co  has agreed to pay at least $125 million to settle probes by U.S. state and federal authorities that the bank sought to improperly collect and sell consumer credit card debt  according to people familiar with the matter.,normal
JPM,J P Morgan Chase & Co,20150708,JPMorgan to pay over $125 mln to settle U.S. credit card debt probes - sources ,NEW YORK JPMorgan Chase & Co has agreed to pay at least $125 million to settle probes by U.S. state and federal authorities that the bank sought to improperly collect and sell consumer credit card debt  according to people familiar with the matter.,normal
JPM,J P Morgan Chase & Co,20150708,EXCLUSIVE-JPMorgan to pay over $125 mln to settle U.S. credit card debt probes - sources ,NEW YORK JPMorgan Chase & Co has agreed to pay at least $125 million to settle probes by U.S. state and federal authorities that the bank sought to improperly collect and sell consumer credit card debt  according to people familiar with the matter.,normal
JPM,J P Morgan Chase & Co,20150707,JPMorgan to add 1 000 jobs  keep 2 600 in New Jersey ,JPMorgan Chase & Co  will create 1 000 jobs and retain over 2 600 workers in Jersey City  and invest more than $76 million in New Jersey under a state tax credit program.,topStory
JPM,J P Morgan Chase & Co,20150707,JPMorgan to add 1 000 jobs  keep 2 600 in New Jersey ,July 7 JPMorgan Chase & Co will create 1 000 jobs and retain over 2 600 workers in Jersey City  and invest more than $76 million in New Jersey under a state tax credit program.,normal
JPM,J P Morgan Chase & Co,20150707,Deals of the day-Mergers and acquisitions ,July 7 The following bids  mergers  acquisitions and disposals were reported by 2000 GMT on Tuesday:,normal
JPM,J P Morgan Chase & Co,20150707,DEALTALK-Surge in Brazil toxic loans catches eyes of Goldman  JPMorgan ,SAO PAULO  July 7 Goldman Sachs Group Inc  and JPMorgan Chase & Co are among the global banks looking to invest in Brazilian distressed loans  an area some are calling the flavor of the month in Latin America's largest economy.,normal
JPM,J P Morgan Chase & Co,20150706,JPMorgan Chase faces $20 mln OT claims after recent settlements ,JP Morgan Chase gave a group of workers who process loans new job titles in order to claim they were exempt from overtime pay  according to a new proposed class action against the bank  which last year agreed to pay more than $30 million to resolve wage-and-hour cases.,topStory
JPM,J P Morgan Chase & Co,20150706,'Grexit' becomes base case for many  but markets barely blink ,LONDON Banks scrambled to increase the chances of Greece leaving the euro after Sunday's referendum  but euro markets only flickered and many investors doubted the `No' vote was the watershed moment some had feared.,normal
JPM,J P Morgan Chase & Co,20150706,"Grexit" becomes base case for many  but markets barely blink ,LONDON  July 6 Banks scrambled to increase the chances of Greece leaving the euro after Sunday's referendum  but euro markets only flickered and many investors doubted the `No' vote was the watershed moment some had feared.,normal
JPM,J P Morgan Chase & Co,20150706,UPDATE 1-JPMorgan names Stacey Friedman general counsel ,July 6 JPMorgan Chase & Co said Stacey Friedman  47  would succeed Steve Cutler as the bank's general counsel early next year.,normal
JPM,J P Morgan Chase & Co,20150706,JPMorgan names Stacey Friedman general counsel ,July 6 JPMorgan Chase & Co said Stacey Friedman would succeed Steve Cutler as the bank's general counsel early next year.,normal
JPM,J P Morgan Chase & Co,20150706,REFILE-MOVES- BlueBay appoints Soumyanshu Bhattacharya to emerging markets team ,July 6 Fixed income manager BlueBay Asset Management LLP appointed Soumyanshu Bhattacharya as institutional portfolio manager in its emerging markets sovereign team.,normal
JPM,J P Morgan Chase & Co,20150703,BUZZ-Cobham: rallies off YTD lows after upgrade at JP Morgan ,** British engineer Cobham rises 1.8 pct after upgrade to "overweight" from "neutral" by JP Morgan,topStory
JPM,J P Morgan Chase & Co,20150702,JP Morgan has 7 percent of Telecom Italia as part of Telefonica bond deal ,MILAN U.S. investment bank JP Morgan  has a 7 percent stake in Telecom Italia  as part of a deal with Spain's Telefonica   according to a filing by Italian market watchdog Consob.,topStory
JPM,J P Morgan Chase & Co,20150702,JP Morgan has 7 pct of Telecom Italia as part of Telefonica bond deal ,MILAN  July 2 U.S. investment bank JP Morgan  has a 7 percent stake in Telecom Italia as part of a deal with Spain's Telefonica  according to a filing by Italian market watchdog Consob.,normal
JPM,J P Morgan Chase & Co,20150702,Ranks of commodities brokers dwindle as U.S. futures industry evolves ,NEW YORK U.S. commodities brokerages - a key focus of reforms designed to make the financial system safer - are increasingly struggling to eke out a profit  spurring many firms to think about leaving the business  or trying to boost commissions.,normal
JPM,J P Morgan Chase & Co,20150701,JPMorgan builds up apartment-loan leader from WaMu rubble ,NEW YORK In September 2008  JPMorgan Chase & Co executives sifted through the rubble of Washington Mutual  the failed home loan bank that they had just won in a U.S. government auction.,topStory
JPM,J P Morgan Chase & Co,20150701,Ranks of commodities brokers dwindle as U.S. futures industry evolves ,NEW YORK  July 1 U.S. commodities brokerages - a key focus of reforms designed to make the financial system safer - are increasingly struggling to eke out a profit  spurring many firms to think about leaving the business  or trying to boost commissions.,normal
JPM,J P Morgan Chase & Co,20150701,REUTERS AMERICA NEWS PLAN FOR WEDNESDAY JULY 1 ,To find stories  search by Slug or Headline Keyword in your CMS or Advanced Search in Media Express.,normal
JPM,J P Morgan Chase & Co,20150701,RPT - INSIGHT-JPMorgan builds up apartment-loan leader from WaMu rubble ,NEW YORK  July 1 In September 2008  JPMorgan Chase & Co executives sifted through the rubble of Washington Mutual  the failed home loan bank that they had just won in a U.S. government auction.,normal
JPM,J P Morgan Chase & Co,20150701,INSIGHT-JPMorgan builds up apartment-loan leader from WaMu rubble ,NEW YORK  July 1 In September 2008  JPMorgan Chase & Co executives sifted through the rubble of Washington Mutual  the failed home loan bank that they had just won in a U.S. government auction.,normal
JPM,J P Morgan Chase & Co,20150630,More investors add longer-dated U.S. debt -J.P. Morgan ,NEW YORK  June 30 Investors added longer-dated U.S. Treasuries to their portfolios as uncertainty over the outcome of the debt talks between Greece and its creditors stoked safe-haven demand for U.S. government debt  a J.P. Morgan survey released on Tuesday showed.,topStory
JPM,J P Morgan Chase & Co,20150626,Capital One  Apollo among bidders for GE health-care lender -Bloomberg ,June 25 Capital One Financial Corp and Apollo Global Management have bid for General Electric Co's health-care finance unit  which could fetch more than $11 billion  Bloomberg reported.,normal
JPM,J P Morgan Chase & Co,20150625,JP Morgan hires head of cash equity sales for MENA  Frontier ,DUBAI  June 25 JP Morgan has hired Shakir Iqbal as head of cash equity sales for the Middle East  North Africa and frontier markets  the U.S. bank said on Thursday.,topStory
JPM,J P Morgan Chase & Co,20150625,SEC and JPMorgan in talks to settle probe regarding product steering: WSJ ,JPMorgan Chase & Co  is in talks with the U.S. Securities and Exchange Commission to settle a probe by the agency on whether the bank inappropriately advised its private-banking clients toward its own investment products  the Wall Street Journal reported  citing people familiar with the matter.,normal
JPM,J P Morgan Chase & Co,20150625,U.S. SEC and JPMorgan in talks to settle probe regarding product steering -WSJ ,June 24 JPMorgan Chase & Co is in talks with the U.S. Securities and Exchange Commission to settle a probe by the agency on whether the bank inappropriately advised its private-banking clients toward its own investment products  the Wall Street Journal reported  citing people familiar with the matter.,normal
JPM,J P Morgan Chase & Co,20150624,Exclusive: JPMorgan executive chosen to rebuild transaction-policing unit leaves ,ST. LOUIS A high-ranking JPMorgan Chase & Co  executive responsible for revamping the bank's anti-money laundering practices after U.S. regulators found lax controls has left in recent days  according to internal memos read to Reuters and confirmed by the bank.,topStory
JPM,J P Morgan Chase & Co,20150624,Barclays hires JPMorgan for broking role ,LONDON  June 24 Barclays has appointed U.S. bank JPMorgan as its corporate broker replacing Credit Suisse  the British bank told Reuters on Wednesday  making the change as new chairman John McFarlane begins a revamp of the lender.,normal
JPM,J P Morgan Chase & Co,20150624,JPMorgan hires banker from Deutsche Bank to head EMEA chemicals: memo ,LONDON JPMorgan  has hired Arkadi Nachimowski from Deutsche Bank  to head its chemicals team in Europe  the Middle East and Africa (EMEA)  according to a memo seen by Reuters on Wednesday.,normal
JPM,J P Morgan Chase & Co,20150624,JPMorgan hires banker from Deutsche Bank to head EMEA chemicals -memo ,LONDON  June 24 JPMorgan has hired Arkadi Nachimowski from Deutsche Bank to head its chemicals team in Europe  the Middle East and Africa (EMEA)  according to a memo seen by Reuters on Wednesday.,normal
JPM,J P Morgan Chase & Co,20150623,REFILE-MOVES-HSBC hires Pablo Sanchez from JPMorgan to head US retail banking  wealth mgmt ,June 23 HSBC Bank USA N.A. hired Pablo Sanchez from JPMorgan Chase & Co to head its retail banking and wealth management business in the United States.,topStory
JPM,J P Morgan Chase & Co,20150623,Baidu names Goldman  JP Morgan for proposed dollar bond issue ,HONG KONG  June 23 (IFR) - Chinese tech giant Baidu  has mandated Goldman Sachs and JP Morgan for an offering of SEC-registered US dollar bonds.,normal
JPM,J P Morgan Chase & Co,20150619,MOVES-JPMorgan in reshuffle of investor services team - memo ,LONDON  June 19 U.S. investment bank JPMorgan  has appointed Teresa Heitsenrether global head of custody and fund services as part of a reshuffle of its investor services department  an internal memo seen by Reuters showed.,topStory
JPM,J P Morgan Chase & Co,20150618,JPMorgan's Jimmy Lee  a legendary rainmaker  dies ,Jimmy Lee  one of JPMorgan Chase & Co's  most important dealmakers  died on Wednesday  the bank's chief executive said in a statement. He was 62.,topStory
JPM,J P Morgan Chase & Co,20150618,UPDATE 5-JPMorgan's Jimmy Lee  a legendary rainmaker  dies ,June 17 Jimmy Lee  one of JPMorgan Chase & Co's  most important dealmakers  died on Wednesday  the bank's chief executive said in a statement. He was 62.,normal
JPM,J P Morgan Chase & Co,20150617,JPMorgan's Jimmy Lee  a legendary rainmaker  dies ,Jimmy Lee  one of JPMorgan Chase & Co's  most important dealmakers  died on Wednesday  the bank's chief executive said in a statement. He was 62.,topStory
JPM,J P Morgan Chase & Co,20150617,UPDATE 4-JPMorgan's Jimmy Lee  a legendary rainmaker  dies ,June 17 Jimmy Lee  one of JPMorgan Chase & Co's  most important dealmakers  died on Wednesday  the bank's chief executive said in a statement. He was 62.,normal
JPM,J P Morgan Chase & Co,20150617,Senior JPMorgan investment banker Jimmy Lee dies ,June 17 Jimmy Lee  one of JPMorgan Chase & Co's  most senior  investment bankers  has died  Chief Executive Officer Jamie Dimon said in a statement on Wednesday. Lee was 62.,normal
JPM,J P Morgan Chase & Co,20150616,JPMorgan wins dismissal of shareholder lawsuit over London Whale ,NEW YORK JPMorgan Chase & Co  officials including Chief Executive Officer Jamie Dimon do not have to face a shareholder lawsuit claiming they failed to properly investigate the "London Whale" trading scandal that caused $6.2 billion in losses  a federal appeals court ruled on Tuesday.,topStory
JPM,J P Morgan Chase & Co,20150616,JPMorgan wins dismissal of shareholder lawsuit over London Whale ,NEW YORK JPMorgan Chase & Co officials including Chief Executive Officer Jamie Dimon do not have to face a shareholder lawsuit claiming they failed to properly investigate the "London Whale" trading scandal that caused $6.2 billion in losses  a federal appeals court ruled on Tuesday.,normal
JPM,J P Morgan Chase & Co,20150616,UPDATE 2-JPMorgan wins dismissal of shareholder lawsuit over London Whale ,NEW YORK  June 16 JPMorgan Chase & Co  officials including Chief Executive Officer Jamie Dimon do not have to face a shareholder lawsuit claiming they failed to properly investigate the "London Whale" trading scandal that caused $6.2 billion in losses  a federal appeals court ruled on Tuesday.,normal
JPM,J P Morgan Chase & Co,20150616,HSBC  JPMorgan may move parts of businesses to Luxembourg: The Times ,HSBC Holdings Plc  and JPMorgan Chase & Co  are in talks to relocate parts of their businesses to Luxembourg from the UK as they weigh the possibility of a British exit from the European Union  the Times reported.,normal
JPM,J P Morgan Chase & Co,20150616,HSBC  JPMorgan may move parts of businesses to Luxembourg - The Times ,June 16 HSBC Holdings Plc and JPMorgan Chase & Co are in talks to relocate parts of their businesses to Luxembourg from the UK as they weigh the possibility of a British exit from the European Union  the Times reported.,normal
JPM,J P Morgan Chase & Co,20150612,JPMorgan hires former UK watchdog official to advise on regulation ,LONDON U.S. bank JPMorgan has hired former senior UK regulator Clive Adamson to advise it on regulatory affairs in Europe  it said on Friday.,topStory
JPM,J P Morgan Chase & Co,20150612,JPMorgan hires former UK watchdog official to advise on regulation ,LONDON  June 12 U.S. bank JPMorgan has hired former senior UK regulator Clive Adamson to advise it on regulatory affairs in Europe  it said on Friday.,normal
JPM,J P Morgan Chase & Co,20150611,MOVES- JPMorgan  London Stock Exchange  Royal Bank Of Scotland ,June 11 The following financial services industry appointments were announced on Thursday. To inform us of other job changes  email moves@thomsonreuters.com.,topStory
JPM,J P Morgan Chase & Co,20150611,Investment banker to cooperate in insider trading case: court papers ,NEW YORK A managing director at a boutique investment bank has agreed to cooperate with prosecutors at an insider trading case involving a former Perella Weinberg Partners employee accused of passing stock tips to his father  according to court records.,normal
JPM,J P Morgan Chase & Co,20150611,Investment banker to cooperate in insider trading case -court papers ,NEW YORK  June 11 A managing director at a boutique investment bank has agreed to cooperate with prosecutors at an insider trading case involving a former Perella Weinberg Partners employee accused of passing stock tips to his father  according to court records.,normal
JPM,J P Morgan Chase & Co,20150611,MOVES-JPMorgan promotes TMT bankers in reorganization -memo ,June 11 JPMorgan Chase & Co has promoted several investment bankers in its technology  media and telecom group  according to an internal memo to staff on Thursday.,normal
JPM,J P Morgan Chase & Co,20150611,Judge limits lawsuit against JPMorgan over credit card rewards ,A federal judge has pruned a lawsuit accusing JPMorgan of improperly revoking credit card rewards  ruling that the bank did not breach customer contracts but must face claims that it violated state consumer protection laws.,normal
JPM,J P Morgan Chase & Co,20150611,Oil and gas banker James Janoskey to join JP Morgan - memo ,LONDON  June 11 JP Morgan has hired James Janoskey  Credit Suisse's European Energy Group head  to lead its oil and gas team in Europe  the Middle East and Africa  according to a memo seen by Reuters.,normal
JPM,J P Morgan Chase & Co,20150609,Net shorts in U.S. Treasuries fall in week-J.P. Morgan ,NEW YORK  June 9 Investor sentiment on U.S. Treasuries improved a bit from its worst level in nine years  even as the dumping of bonds pushed benchmark yields to their highest in seven months  a J.P. Morgan survey released on Tuesday showed.,topStory
JPM,J P Morgan Chase & Co,20150608,MOVES-Darrant leaves BNP Paribas to join JP Morgan ,LONDON  June 8 (IFR) - Nick Darrant  head of the Central and Eastern Europe  Middle East and Africa debt syndicate at BNP Paribas  is leaving the firm to join rival bank JP Morgan  according to two sources familiar with the information.,topStory
JPM,J P Morgan Chase & Co,20150605,JPMorgan's Bear wins end to billionaire Wang's lawsuit ,NEW YORK A U.S. federal judge on Friday dismissed a lawsuit in which the wife of California billionaire Roger Wang accused Bear Stearns Cos of duping her and her husband into buying the investment bank's stock just before it nearly collapsed in 2008.,topStory
JPM,J P Morgan Chase & Co,20150605,JPMorgan's Bear wins end to billionaire Wang's lawsuit ,NEW YORK A U.S. federal judge on Friday dismissed a lawsuit in which the wife of California billionaire Roger Wang accused Bear Stearns Cos of duping her and her husband into buying the investment bank's stock just before it nearly collapsed in 2008.,normal
JPM,J P Morgan Chase & Co,20150605,JPMorgan's Bear wins end to billionaire Wang's lawsuit ,NEW YORK  June 5 A U.S. federal judge on Friday dismissed a lawsuit in which the wife of California billionaire Roger Wang accused Bear Stearns Cos of duping her and her husband into buying the investment bank's stock just before it nearly collapsed in 2008.,normal
JPM,J P Morgan Chase & Co,20150605,MOVES-UBS hires former JPMorgan Africa head to lead S. African unit ,June 5 Swiss bank UBS AG appointed Brian Smith  former co-head of JPMorgan Chase & Co's  African arm  as the country head of South Africa and head of investment banking for Sub-Saharan Africa  according to an internal memo.,normal
JPM,J P Morgan Chase & Co,20150605,Former JP Morgan executive to lead UBS sub-Saharan Africa unit ,CAPE TOWN Switzerland's banking group UBS said on Friday a former co-head for JP Morgan Chase's African arm would take over the helm of its Africa unit from September.,normal
JPM,J P Morgan Chase & Co,20150605,Former JP Morgan executive to lead UBS sub-Saharan Africa unit ,CAPE TOWN  June 5 Switzerland's banking group UBS said on Friday a former co-head for JP Morgan Chase's African arm would take over the helm of its Africa unit from September.,normal
JPM,J P Morgan Chase & Co,20150603,Judge limits JPMorgan's liability for soured WaMu mortgages ,A federal judge on Wednesday limited JPMorgan Chase & Co's potential liability to buy back soured mortgages tied to the main unit of Washington Mutual Inc  the savings and loan it bought at the height of the 2008 global financial crisis.,topStory
JPM,J P Morgan Chase & Co,20150603,Judge limits JPMorgan's liability for soured WaMu mortgages ,A federal judge on Wednesday limited JPMorgan Chase & Co's potential liability to buy back soured mortgages tied to the main unit of Washington Mutual Inc  the savings and loan it bought at the height of the 2008 global financial crisis.,normal
JPM,J P Morgan Chase & Co,20150603,Judge limits JPMorgan's liability for soured WaMu mortgages ,June 3 A federal judge on Wednesday limited JPMorgan Chase & Co's potential liability to buy back soured mortgages tied to the main unit of Washington Mutual Inc  the savings and loan it bought at the height of the 2008 global financial crisis.,normal
JPM,J P Morgan Chase & Co,20150603,MOVES-Citigroup  JP Morgan  Raymond James  Avendus  Meketa  Jupiter ,June 3 The following financial services industry appointments were announced on Wednesday. To inform us of other job changes  email moves@thomsonreuters.com.,normal
JPM,J P Morgan Chase & Co,20150603,INSIGHT-Banks wary of doing FIFA business in wake of bribery scandal ,ST. LOUIS/WASHINGTON  June 3 The disclosure that some of the world's largest banks had been used as a conduit for bribes allegedly paid to soccer officials has prompted the banks to scrutinize their ties with FIFA  and could make it more difficult for the sport's powerful governing body to move money around the world.,normal
JPM,J P Morgan Chase & Co,20150603,MOVES-JP Morgan's MENA equities head moves to EFG-Hermes Asset Management -sources ,DUBAI  June 3 JP Morgan's head of equities for the Middle East and North Africa has resigned from the bank and is moving to Egypt's EFG-Hermes Asset Management   sources told Reuters on Wednesday.,normal
JPM,J P Morgan Chase & Co,20150602,At JPMorgan  voicemail deemed obsolescent ,NEW YORK Voicemail is going the way of the typewriter  at least at JPMorgan Chase & Co .,topStory
JPM,J P Morgan Chase & Co,20150602,At JPMorgan  voicemail deemed obsolescent ,NEW YORK  June 2 Voicemail is going the way of the typewriter  at least at JPMorgan Chase & Co.,normal
JPM,J P Morgan Chase & Co,20150602,MOVES- Bank of America  Ernst & Young  JP Morgan ,June 2 The following financial services industry appointments were announced on Tuesday. To inform us of other job changes  email moves@thomsonreuters.com.,normal
JPM,J P Morgan Chase & Co,20150602,MOVES-JP Morgan's Lewell goes East for syndicate job ,LONDON  June 2 (IFR) - JP Morgan's head of European syndicate for corporates and emerging markets is moving to Hong Kong to run the US bank's APAC syndicate franchise.,normal
JPM,J P Morgan Chase & Co,20150602,DIARY-U.S. MEETINGS/WEEK AHEAD ,Thomson Reuters June 2  2015 - Corporate Meetings for US companies for Week ahead.         S&P 500 Earnings - MONTH AHEAD     Dividends                            Non S&P 500 - Weekly             Federal Reserve events               ConferenceCall/Webcast - Weekly  Meetings - Weekly                                Xtra users can see more details on conference calls & webcasts by hovering your mouse  over the RIC  right click  no click on Related Co Data  now click on Co Events.             ** For,normal
JPM,J P Morgan Chase & Co,20150602,Most net shorts in U.S. Treasuries since 2006-J.P. Morgan ,NEW YORK  June 2 Investors sentiment on U.S. Treasuries deteriorated to its worst level in nine years in the latest week as selling since Monday has pushed longer-dated bond yields higher  a J.P. Morgan survey released on Tuesday showed.,normal
JPM,J P Morgan Chase & Co,20150601,UPDATE 2-GE launches sales process for U.S. lending units ,NEW YORK  May 31 General Electric Co has launched the sales process for a roughly $40 billion portion of its U.S. commercial lending assets as a part of its broad retreat from its finance businesses  sources familiar with the situation said on Sunday.,normal
JPM,J P Morgan Chase & Co,20150531,UPDATE 1-GE launches sales process for U.S. lending units ,NEW YORK  May 31 General Electric Co has launched the sales process for a roughly $40 billion portion of its U.S. commercial lending assets as a part of its broad retreat from its finance businesses  a source familiar with the situation said on Sunday.,normal
JPM,J P Morgan Chase & Co,20150528,U.S. seeks JPMorgan communications with China anti-corruption chief in hiring probe: WSJ ,WASHINGTON U.S. regulators have subpoenaed JPMorgan Chase & Co  for all of its communications related to 35 Chinese officials  including anti-corruption chief Wang Qishan  as part of an ongoing probe into the bank's hiring practices  the Wall Street Journal reported on Wednesday.,topStory
JPM,J P Morgan Chase & Co,20150528,UPDATE 1-Delhaize CFO says its Greek operations would survive Grexit ,BRUSSELS  May 28 Delhaize's Greek operations would survive if the country were to leave the common European currency  the finance chief of the Belgian supermarket operator said on Thursday.,normal
JPM,J P Morgan Chase & Co,20150528,DIARY-U.S. MEETINGS/WEEK AHEAD ,Thomson Reuters May 28  2015 - Corporate Meetings for US companies for Week ahead.         S&P 500 Earnings - MONTH AHEAD     Dividends                            Non S&P 500 - Weekly             Federal Reserve events               ConferenceCall/Webcast - Weekly  Meetings - Weekly                                Xtra users can see more details on conference calls & webcasts by hovering your mouse  over the RIC  right click  no click on Related Co Data  now click on Co Events.             ** For,normal
JPM,J P Morgan Chase & Co,20150528,REFILE-U.S. seeks JPMorgan communications with China anti-corruption chief in hiring probe -WSJ ,WASHINGTON  May 27 U.S. regulators have subpoenaed JPMorgan Chase & Co for all of its communications related to 35 Chinese officials  including anti-corruption chief Wang Qishan  as part of an ongoing probe into the bank's hiring practices  the Wall Street Journal reported on Wednesday.,normal
JPM,J P Morgan Chase & Co,20150527,U.S. seeks JPMorgan communications with China's Quishan in hiring probe: WSJ ,WASHINGTON U.S. regulators have subpoenaed JPMorgan Chase & Co  for all of its communications related to 35 Chinese officials  including anti-corruption chief Wang Qishan  as part of an ongoing probe into the bank's hiring practices  the Wall Street Journal reported on Wednesday.,topStory
JPM,J P Morgan Chase & Co,20150527,JPMorgan CEO faults company and shareholders for disagreements ,NEW YORK JPMorgan Chase & Co  officials have not done enough to show how well the company is run  Chairman and CEO Jamie Dimon said on Wednesday  after one-third of shareholders disapproved last week of his pay and the practice of one person holding his two jobs.,normal
JPM,J P Morgan Chase & Co,20150527,JPMorgan CEO faults company and shareholders for disagreements ,NEW YORK  May 27 JPMorgan Chase & Co  officials have not done enough to show how well the company is run  Chairman and CEO Jamie Dimon said on Wednesday  after one-third of shareholders disapproved last week of his pay and the practice of one person holding his two jobs.,normal
JPM,J P Morgan Chase & Co,20150527,US seeks JPMorgan communications with China's Quishan in hiring probe -WSJ ,WASHINGTON  May 27 U.S. regulators have subpoenaed JPMorgan Chase & Co for all of its communications related to 35 Chinese officials  including anti-corruption chief Wang Qishan  as part of an ongoing probe into the bank's hiring practices  the Wall Street Journal reported on Wednesday.,normal
JPM,J P Morgan Chase & Co,20150520,WRAPUP 7-Global banks admit guilt in forex probe  fined nearly $6 bln ,NEW YORK/LONDON  May 20 Four major banks pleaded guilty on Wednesday to trying to manipulate foreign exchange rates and  with two others  were fined nearly $6 billion in another settlement in a global probe into the $5 trillion-a-day market.,topStory
JPM,J P Morgan Chase & Co,20150519,JPMorgan executive pay wins slim support from shareholders ,DETROIT Shareholders of JPMorgan Chase & Co  narrowly approved on Tuesday the 2014 compensation packages for CEO Jamie Dimon and other top executives in a rebuke from investors over the bank's pay practices.,topStory
JPM,J P Morgan Chase & Co,20150519,Fitch Upgrades JPMorgan Chase Bank to 'AA-'; Affirms JPMorgan Chase & Co at 'A+'; Outlooks Stable ,(The following statement was released by the rating agency) LONDON  May 19 (Fitch) Fitch Ratings has upgraded the Long-Term Issuer Default  Rating (IDR) and senior debt rating of JPMorgan Chase Bank N.A. and the  Long-Term IDR of J.P. Morgan Securities LLC to 'AA-' from 'A+' and upgraded the  Short-Term IDRs and debt ratings of both to 'F1+' from 'F1'. At the same time   the agency has affirmed JPMorgan Chase & Co.'s (JPM) Long-Term and Short-Term  IDRs at 'A+' and 'F1'  respectively. The Outloo,normal
JPM,J P Morgan Chase & Co,20150519,UPDATE 2-JPMorgan executive pay wins slim support from shareholders ,DETROIT  May 19 Shareholders of JPMorgan Chase & Co narrowly approved on Tuesday the 2014 compensation packages for CEO Jamie Dimon and other top executives in a rebuke from investors over the bank's pay practices.,normal
JPM,J P Morgan Chase & Co,20150519,Former JPMorgan exec wins London appeal over Whale case ,A former JPMorgan executive who supervised a division that ran up $6.2 billion of losses in the "London Whale" scandal of 2012 has won a second legal challenge against Britain's regulator in a closely watched court battle.,normal
JPM,J P Morgan Chase & Co,20150519,UPDATE 1-Former JPMorgan exec wins London appeal over Whale case ,* Court says banker was improperly identified by FCA regulator,normal
JPM,J P Morgan Chase & Co,20150519,J.P. Morgan trims Colombia sovereign debt in investment index ,BOGOTA  May 19 J.P. Morgan will trim the proportion of Colombian sovereign debt in its GBI-EM Global Diversified investment index to 7.1 percent from 7.5 percent  the investment bank said on Tuesday.,normal
JPM,J P Morgan Chase & Co,20150519,JPMorgan executive pay wins slim support from shareholders ,DETROIT  May 19 The 2014 Compensation of JPMorgan Chase & Co CEO Jamie Dimon and other top bank executives won support from only 61 percent of shareholder votes cast at the company's annual meeting on Tuesday  according to a preliminary tally.,normal
JPM,J P Morgan Chase & Co,20150519,Former JPMorgan exec wins London appeal over Whale case ,LONDON A former JPMorgan executive who supervised a division that ran up $6.2 billion of losses in the "London Whale" scandal of 2012 has won a second legal challenge against Britain's regulator in a closely-watched court battle.,normal
JPM,J P Morgan Chase & Co,20150519,Former JPMorgan exec wins London appeal over Whale case ,LONDON  May 19 A former JPMorgan  executive who supervised a division that ran up $6.2 billion of losses in the "London Whale" scandal of 2012 has won a second legal challenge against Britain's regulator in a closely-watched court battle.,normal
JPM,J P Morgan Chase & Co,20150519,DIARY-U.S. MEETINGS/WEEK AHEAD ,Thomson Reuters May 19  2015 - Corporate Meetings for US companies for Week ahead.         S&P 500 Earnings - MONTH AHEAD     Dividends                            Non S&P 500 - Weekly             Federal Reserve events               ConferenceCall/Webcast - Weekly  Meetings - Weekly                                Xtra users can see more details on conference calls & webcasts by hovering your mouse  over the RIC  right click  no click on Related Co Data  now click on Co Events.             ** For,normal
JPM,J P Morgan Chase & Co,20150518,Albania hires Deutsche Bank and JP Morgan to arrange euro bond ,LONDON  May 18 (IFR) - The Republic of Albania has picked Deutsche Bank and JP Morgan to arrange a euro-denominated bond  according to two sources away from the banks.,topStory
